number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_hidden_size,params_lr,params_n_layers,params_scale_target,params_scaler,params_weight_decay,state
1127,185.91635131835938,2026-01-03 09:28:40.898972,2026-01-03 09:29:07.703652,0 days 00:00:26.804680,relu,0.33418522830328523,32,0.07881381082001682,2,True,none,1.729472995458262e-05,COMPLETE
1128,140.0238037109375,2026-01-03 09:29:07.712655,2026-01-03 09:29:34.626331,0 days 00:00:26.913676,relu,0.10827690465989977,31,0.08758322808674121,2,True,standard,1.9482670185986365e-05,COMPLETE
1129,151.32907104492188,2026-01-03 09:29:34.634331,2026-01-03 09:29:59.413491,0 days 00:00:24.779160,relu,0.12338736390122343,30,0.0996204151343295,1,True,standard,2.0964672461743517e-05,COMPLETE
1130,139.6067352294922,2026-01-03 09:29:59.421490,2026-01-03 09:30:26.297166,0 days 00:00:26.875676,relu,0.10020361096769644,31,0.09998120521438382,2,True,standard,9.654091931744408e-05,COMPLETE
1131,142.49349975585938,2026-01-03 09:30:26.305166,2026-01-03 09:30:53.275850,0 days 00:00:26.970684,relu,0.1458766264518472,29,0.07277390559604596,2,True,standard,1.548745176167864e-05,COMPLETE
1132,156.93301391601562,2026-01-03 09:30:53.283851,2026-01-03 09:31:20.082023,0 days 00:00:26.798172,relu,0.19644715806790167,28,0.09988576465861582,2,True,robust,9.900460444529706e-06,COMPLETE
1133,141.758056640625,2026-01-03 09:31:20.092026,2026-01-03 09:31:46.954747,0 days 00:00:26.862721,relu,0.11487328386281831,32,0.08057731788210683,2,True,standard,2.221857363468391e-05,COMPLETE
1134,141.54910278320312,2026-01-03 09:31:46.962745,2026-01-03 09:32:13.778462,0 days 00:00:26.815717,relu,0.1071100130145913,27,0.06319751046225199,2,True,standard,1.76374900692554e-05,COMPLETE
1135,147.41273498535156,2026-01-03 09:32:13.786462,2026-01-03 09:32:40.505659,0 days 00:00:26.719197,relu,0.13239604301768457,26,0.08066433937349034,2,True,standard,2.0688750850762007e-05,COMPLETE
1136,167.59857177734375,2026-01-03 09:32:40.513659,2026-01-03 09:33:08.155869,0 days 00:00:27.642210,mish,0.1136056053681671,30,0.05596122030717026,2,True,standard,1.31886363300058e-05,COMPLETE
1137,140.19175720214844,2026-01-03 09:33:08.163871,2026-01-03 09:33:35.043540,0 days 00:00:26.879669,relu,0.10000820940416047,31,0.07167598022907942,2,True,standard,2.334065549234175e-05,COMPLETE
1138,190.51321411132812,2026-01-03 09:33:35.051540,2026-01-03 09:34:01.223709,0 days 00:00:26.172169,relu,0.12120784467849578,16,0.08757238372738503,2,True,minmax,7.896378464439952e-06,COMPLETE
1139,188.36895751953125,2026-01-03 09:34:01.231713,2026-01-03 09:34:28.194386,0 days 00:00:26.962673,relu,0.10793389441836213,30,0.0015261611984567166,2,True,standard,1.7318195968572847e-05,COMPLETE
1140,178.74562072753906,2026-01-03 09:34:28.203388,2026-01-03 09:34:54.970080,0 days 00:00:26.766692,relu,0.1147155984385268,32,0.003394886924121814,2,True,standard,2.7422555842038825e-05,COMPLETE
1141,146.37905883789062,2026-01-03 09:34:54.978081,2026-01-03 09:35:21.715764,0 days 00:00:26.737683,relu,0.12589045172719948,29,0.08772639613752248,2,True,standard,1.9335433914733785e-05,COMPLETE
1142,156.19271850585938,2026-01-03 09:35:21.723765,2026-01-03 09:35:50.308468,0 days 00:00:28.584703,gelu,0.10924022804333218,30,0.06307959248088542,2,True,standard,2.505900097030984e-05,COMPLETE
1143,140.0084686279297,2026-01-03 09:35:50.317468,2026-01-03 09:36:17.063151,0 days 00:00:26.745683,relu,0.10670317721196793,32,0.08873322700416546,2,True,standard,1.5971379226470034e-05,COMPLETE
1144,138.9163360595703,2026-01-03 09:36:17.071152,2026-01-03 09:36:44.096842,0 days 00:00:27.025690,relu,0.11856879687336447,31,0.07162266647215021,2,True,standard,2.2094925540632357e-05,COMPLETE
1145,198.39765482584636,2026-01-03 09:36:44.105839,2026-01-03 09:37:10.097000,0 days 00:00:25.991161,relu,0.10663240160610007,28,0.000993935547453413,2,False,standard,8.974915293534232e-06,COMPLETE
1146,145.56509399414062,2026-01-03 09:37:10.105000,2026-01-03 09:37:36.941682,0 days 00:00:26.836682,relu,0.1152983263493348,29,0.07887756799885662,2,True,standard,2.895537077992435e-05,COMPLETE
1147,147.43612670898438,2026-01-03 09:37:36.949682,2026-01-03 09:38:03.665387,0 days 00:00:26.715705,relu,0.10014016913499274,32,0.02763697380851918,2,True,standard,2.018027923414475e-05,COMPLETE
1148,158.67568969726562,2026-01-03 09:38:03.673385,2026-01-03 09:38:30.677583,0 days 00:00:27.004198,silu,0.12745092539960087,30,0.08970961678894188,2,True,standard,1.4215791441094656e-05,COMPLETE
1149,140.3651580810547,2026-01-03 09:38:30.685582,2026-01-03 09:38:57.740269,0 days 00:00:27.054687,relu,0.10009982506309731,31,0.07209713511479576,2,True,standard,3.389496891569512e-05,COMPLETE
1150,159.47386169433594,2026-01-03 09:38:57.748269,2026-01-03 09:39:24.140941,0 days 00:00:26.392672,relu,0.13581913104603027,19,0.0893785328781318,2,True,standard,2.5452012146174094e-05,COMPLETE
1151,171.09381103515625,2026-01-03 09:39:24.148944,2026-01-03 09:39:50.929100,0 days 00:00:26.780156,relu,0.11382432625568899,28,0.08003514210901062,2,True,none,1.8328412163617795e-05,COMPLETE
1152,146.26242065429688,2026-01-03 09:39:50.938101,2026-01-03 09:40:17.809765,0 days 00:00:26.871664,relu,0.12117412335769684,32,0.06410601738271499,2,True,standard,0.000568487595175681,COMPLETE
1153,183.89602661132812,2026-01-03 09:40:17.818767,2026-01-03 09:40:43.725467,0 days 00:00:25.906700,relu,0.10763892803430698,5,0.09928571371089553,2,True,standard,7.021380682328775e-06,COMPLETE
1154,159.02322387695312,2026-01-03 09:40:43.734469,2026-01-03 09:41:10.702621,0 days 00:00:26.968152,relu,0.2612776826372205,30,0.05336025176125824,2,True,standard,1.1627943904458657e-05,COMPLETE
1155,140.63897705078125,2026-01-03 09:41:10.710626,2026-01-03 09:41:37.546296,0 days 00:00:26.835670,relu,0.1137312137085226,28,0.07862507083887371,2,True,standard,2.0939757827182427e-05,COMPLETE
1156,153.24386596679688,2026-01-03 09:41:37.554296,2026-01-03 09:42:04.462980,0 days 00:00:26.908684,relu,0.10719236873900949,31,0.07119878771753033,2,True,robust,2.377171026368212e-05,COMPLETE
1157,153.19606018066406,2026-01-03 09:42:04.471980,2026-01-03 09:42:31.334132,0 days 00:00:26.862152,relu,0.12831779982986666,29,0.039768243805739505,2,True,standard,4.1012604748333014e-05,COMPLETE
1158,173.9743194580078,2026-01-03 09:42:31.344131,2026-01-03 09:42:57.850823,0 days 00:00:26.506692,relu,0.12104322514370736,14,0.01716751274414067,2,True,standard,1.6514764448314598e-05,COMPLETE
1159,142.5216827392578,2026-01-03 09:42:57.857825,2026-01-03 09:43:24.617490,0 days 00:00:26.759665,relu,0.14243096680884176,32,0.08972690521491315,2,True,standard,2.9003126454627087e-05,COMPLETE
1160,138.9617156982422,2026-01-03 09:43:24.625490,2026-01-03 09:43:51.281645,0 days 00:00:26.656155,relu,0.10024075982289415,27,0.09987282738312729,2,True,standard,2.584963477626259e-05,COMPLETE
1161,172.8685302734375,2026-01-03 09:43:51.289647,2026-01-03 09:44:18.006333,0 days 00:00:26.716686,relu,0.1142319237629721,30,0.08238268375908063,2,True,minmax,1.8938071141852575e-05,COMPLETE
1162,142.17062377929688,2026-01-03 09:44:18.013332,2026-01-03 09:44:45.138037,0 days 00:00:27.124705,relu,0.10792579801878505,31,0.06323423287537978,2,True,standard,2.288447344509262e-05,COMPLETE
1163,151.55648803710938,2026-01-03 09:44:45.147040,2026-01-03 09:45:12.776733,0 days 00:00:27.629693,mish,0.10732979499136114,29,0.08876948097711376,2,True,standard,9.472692795620802e-05,COMPLETE
1164,139.68246459960938,2026-01-03 09:45:12.786733,2026-01-03 09:45:39.693409,0 days 00:00:26.906676,relu,0.1196675431717146,31,0.09976173482621066,2,True,standard,1.0739971289901627e-05,COMPLETE
1165,198.10097513834634,2026-01-03 09:45:39.702412,2026-01-03 09:46:06.004585,0 days 00:00:26.302173,relu,0.10032009210341038,32,0.0009939964905027606,2,False,standard,6.716041431232834e-05,COMPLETE
1166,167.8057098388672,2026-01-03 09:46:06.012587,2026-01-03 09:46:31.257096,0 days 00:00:25.244509,gelu,0.22374450358233344,30,0.07390803487117589,1,True,standard,1.4668285151192134e-05,COMPLETE
1167,143.8739776611328,2026-01-03 09:46:31.264096,2026-01-03 09:46:57.992782,0 days 00:00:26.728686,relu,0.11305771008225769,28,0.07954699110715265,2,True,standard,3.261028422388748e-05,COMPLETE
1168,177.24754333496094,2026-01-03 09:46:58.001782,2026-01-03 09:47:24.781456,0 days 00:00:26.779674,relu,0.46429885389114817,32,0.06619199454429352,2,True,standard,2.1824295051315675e-05,COMPLETE
1169,184.0957794189453,2026-01-03 09:47:24.790460,2026-01-03 09:47:51.019629,0 days 00:00:26.229169,relu,0.12414608594986414,7,0.08904849025218597,2,True,standard,2.7004107200999557e-05,COMPLETE
1170,140.00830078125,2026-01-03 09:47:51.027628,2026-01-03 09:48:17.729316,0 days 00:00:26.701688,relu,0.10714836040344677,26,0.09969880119597052,2,True,standard,1.7358433967853154e-05,COMPLETE
1171,146.41455078125,2026-01-03 09:48:17.737321,2026-01-03 09:48:44.676995,0 days 00:00:26.939674,relu,0.12996376204130916,29,0.056111543693835655,2,True,standard,2.0176500380964282e-05,COMPLETE
1172,141.8704071044922,2026-01-03 09:48:44.684995,2026-01-03 09:49:11.540673,0 days 00:00:26.855678,relu,0.10007233691127614,30,0.07830550322022932,2,True,standard,5.171489053154952e-05,COMPLETE
1173,139.663818359375,2026-01-03 09:49:11.549670,2026-01-03 09:49:38.483835,0 days 00:00:26.934165,relu,0.11467926637060172,32,0.07091679873275142,2,True,standard,2.4216292369049645e-05,COMPLETE
1174,139.2795867919922,2026-01-03 09:49:38.491837,2026-01-03 09:50:05.404509,0 days 00:00:26.912672,relu,0.10758740723404754,30,0.0875616767648011,2,True,standard,1.3162523391320178e-05,COMPLETE
1175,173.27142333984375,2026-01-03 09:50:05.412509,2026-01-03 09:50:32.535180,0 days 00:00:27.122671,relu,0.12186154239721163,31,0.08023148900363378,2,True,none,5.617093391713967e-06,COMPLETE
1176,160.000244140625,2026-01-03 09:50:32.544181,2026-01-03 09:51:00.631334,0 days 00:00:28.087153,silu,0.11197393545184653,28,0.08812070818585471,2,True,standard,3.060144544550507e-05,COMPLETE
1177,145.06822204589844,2026-01-03 09:51:00.640337,2026-01-03 09:51:27.527015,0 days 00:00:26.886678,relu,0.13504886051232645,32,0.04711330208174694,2,True,standard,1.9657974267591822e-05,COMPLETE
1178,145.4930877685547,2026-01-03 09:51:27.545525,2026-01-03 09:51:54.417193,0 days 00:00:26.871668,relu,0.11718310088824639,29,0.06109230601349383,2,True,standard,1.616467424152959e-05,COMPLETE
1179,140.3721923828125,2026-01-03 09:51:54.426194,2026-01-03 09:52:21.291352,0 days 00:00:26.865158,relu,0.1066549901686219,31,0.0715293652307253,2,True,standard,0.00010812387208169297,COMPLETE
1180,151.96688842773438,2026-01-03 09:52:21.299351,2026-01-03 09:52:47.628545,0 days 00:00:26.329194,relu,0.107240468103339,17,0.0888805444694369,2,True,standard,2.2656336430251094e-05,COMPLETE
1181,142.35682678222656,2026-01-03 09:52:47.637545,2026-01-03 09:53:14.421270,0 days 00:00:26.783725,relu,0.12084278843034772,30,0.0797665928547188,2,True,standard,9.07647753467414e-06,COMPLETE
1182,146.91835021972656,2026-01-03 09:53:14.430271,2026-01-03 09:53:41.087422,0 days 00:00:26.657151,relu,0.11331755375893339,27,0.0996981766590826,2,True,robust,2.6984793095905428e-05,COMPLETE
1183,203.81154547797308,2026-01-03 09:53:41.096423,2026-01-03 09:54:07.174100,0 days 00:00:26.077677,relu,0.48977546590992965,32,0.0009935465645315334,2,False,standard,1.8702823352253057e-05,COMPLETE
1184,143.3267822265625,2026-01-03 09:54:07.182100,2026-01-03 09:54:34.219760,0 days 00:00:27.037660,relu,0.12840972492348443,31,0.07043669896588026,2,True,standard,2.204508437251609e-05,COMPLETE
1185,192.4830322265625,2026-01-03 09:54:34.228760,2026-01-03 09:55:01.947476,0 days 00:00:27.718716,mish,0.10608648889658458,30,0.07836127577707654,2,True,minmax,1.2739544639526305e-06,COMPLETE
1186,142.31619262695312,2026-01-03 09:55:01.956477,2026-01-03 09:55:28.750632,0 days 00:00:26.794155,relu,0.11422408041717741,29,0.08864932310035421,2,True,standard,3.753529299339321e-05,COMPLETE
1187,143.80502319335938,2026-01-03 09:55:28.759632,2026-01-03 09:55:55.665842,0 days 00:00:26.906210,relu,0.10055081479407223,32,0.06276791486657954,2,True,standard,2.570477252284629e-05,COMPLETE
1188,138.89828491210938,2026-01-03 09:55:55.674843,2026-01-03 09:56:22.562505,0 days 00:00:26.887662,relu,0.10001322614562397,30,0.08940647542251902,2,True,standard,1.6592106940622407e-05,COMPLETE
1189,142.6201934814453,2026-01-03 09:56:22.572506,2026-01-03 09:56:49.457648,0 days 00:00:26.885142,relu,0.12134731076750843,28,0.09968507224790768,2,True,standard,7.442514303014975e-06,COMPLETE
1190,142.89883422851562,2026-01-03 09:56:49.466649,2026-01-03 09:57:16.381329,0 days 00:00:26.914680,relu,0.11266698498165634,32,0.07901563962180529,2,True,standard,3.347745237308342e-05,COMPLETE
1191,173.0289764404297,2026-01-03 09:57:16.388329,2026-01-03 09:57:45.205015,0 days 00:00:28.816686,gelu,0.4053860033997909,30,0.07173940038293695,2,True,standard,1.9240637626213373e-05,COMPLETE
1192,143.07559204101562,2026-01-03 09:57:45.215015,2026-01-03 09:58:11.964733,0 days 00:00:26.749718,relu,0.10021787537494364,26,0.08978433898746796,2,True,standard,2.9169741468049802e-05,COMPLETE
1193,142.153564453125,2026-01-03 09:58:11.972730,2026-01-03 09:58:39.012918,0 days 00:00:27.040188,relu,0.13927013715467723,29,0.09991077519545613,2,True,standard,1.0889782610702377e-05,COMPLETE
1194,144.98239135742188,2026-01-03 09:58:39.021921,2026-01-03 09:59:06.118593,0 days 00:00:27.096672,relu,0.12804376596892458,31,0.05842903747203153,2,True,standard,2.274081613221621e-05,COMPLETE
1195,172.27798461914062,2026-01-03 09:59:06.127593,2026-01-03 09:59:32.331290,0 days 00:00:26.203697,relu,0.10680814380693415,12,0.02246452632593035,2,True,standard,1.4491157240414158e-05,COMPLETE
1196,161.79244995117188,2026-01-03 09:59:32.339289,2026-01-03 09:59:59.506465,0 days 00:00:27.167176,silu,0.1168936241888128,31,0.07935856112466602,2,True,standard,2.521583699446991e-05,COMPLETE
1197,146.15846252441406,2026-01-03 09:59:59.514466,2026-01-03 10:00:26.184135,0 days 00:00:26.669669,relu,0.10763167647913781,28,0.0664269617768103,2,True,standard,2.0855464970734342e-05,COMPLETE
1198,144.19515991210938,2026-01-03 10:00:26.191137,2026-01-03 10:00:53.126818,0 days 00:00:26.935681,relu,0.11987334454424833,30,0.09999162474769062,2,True,standard,8.6544781432761e-05,COMPLETE
1199,140.947509765625,2026-01-03 10:00:53.135818,2026-01-03 10:01:20.050963,0 days 00:00:26.915145,relu,0.1127577762624965,32,0.07967922594659377,2,True,standard,1.7273781306217266e-05,COMPLETE
1200,170.5797119140625,2026-01-03 10:01:20.059966,2026-01-03 10:01:46.820653,0 days 00:00:26.760687,relu,0.10834447576439213,29,0.09985596410977969,2,True,none,2.9890556228700154e-05,COMPLETE
1201,147.1354522705078,2026-01-03 10:01:46.828653,2026-01-03 10:02:13.573327,0 days 00:00:26.744674,relu,0.12978934002024162,27,0.07088707923621088,2,True,standard,1.2210768873882195e-05,COMPLETE
1202,138.6945343017578,2026-01-03 10:02:13.582329,2026-01-03 10:02:40.520537,0 days 00:00:26.938208,relu,0.10041975338523582,31,0.08747421724122978,2,True,standard,4.630368860509365e-05,COMPLETE
1203,142.5664825439453,2026-01-03 10:02:40.529539,2026-01-03 10:03:07.375212,0 days 00:00:26.845673,relu,0.10650020099228116,32,0.048625622655160496,2,True,standard,4.611963825668792e-05,COMPLETE
1204,199.9892454020182,2026-01-03 10:03:07.383211,2026-01-03 10:03:33.620878,0 days 00:00:26.237667,relu,0.23936881947770017,31,0.0009946360179167813,2,False,robust,4.5411590319777e-05,COMPLETE
1205,149.77467346191406,2026-01-03 10:03:33.630879,2026-01-03 10:03:57.844526,0 days 00:00:24.213647,relu,0.10562880398702759,32,0.05811957982257233,1,True,standard,7.002966895142608e-05,COMPLETE
1206,138.1017608642578,2026-01-03 10:03:57.853527,2026-01-03 10:04:24.592223,0 days 00:00:26.738696,relu,0.10692889389160033,32,0.07999604060180304,2,True,standard,5.5562616833483116e-05,COMPLETE
1207,143.0599365234375,2026-01-03 10:04:24.601223,2026-01-03 10:04:51.567895,0 days 00:00:26.966672,relu,0.10607865826123025,31,0.0666512237018673,2,True,standard,3.682654308036447e-05,COMPLETE
1208,143.0287628173828,2026-01-03 10:04:51.576895,2026-01-03 10:05:18.634043,0 days 00:00:27.057148,relu,0.11169405122210746,31,0.054287162947230634,2,True,standard,4.3298510513585335e-05,COMPLETE
1209,159.310302734375,2026-01-03 10:05:18.643042,2026-01-03 10:05:46.398708,0 days 00:00:27.755666,mish,0.10118208240595247,30,0.07326105104380032,2,True,standard,5.709299164538756e-05,COMPLETE
1210,171.58859252929688,2026-01-03 10:05:46.405708,2026-01-03 10:06:13.347397,0 days 00:00:26.941689,relu,0.10578808998405839,32,0.06501763073398646,2,True,minmax,6.100342574850251e-05,COMPLETE
1211,139.49307250976562,2026-01-03 10:06:13.355397,2026-01-03 10:06:40.481614,0 days 00:00:27.126217,relu,0.10630210473448466,30,0.07979836436903863,2,True,standard,4.9975622674847876e-05,COMPLETE
1212,138.8725128173828,2026-01-03 10:06:40.490613,2026-01-03 10:07:07.321294,0 days 00:00:26.830681,relu,0.10017234227759629,32,0.08065234654035378,2,True,standard,4.89351835987948e-05,COMPLETE
1213,141.36471557617188,2026-01-03 10:07:07.329294,2026-01-03 10:07:34.405978,0 days 00:00:27.076684,relu,0.10048517177756225,30,0.06473361823935056,2,True,standard,5.9614977145736696e-05,COMPLETE
1214,153.2970733642578,2026-01-03 10:07:34.413979,2026-01-03 10:08:00.826130,0 days 00:00:26.412151,relu,0.11258755552465888,18,0.08783645740249556,2,True,standard,4.344071667590077e-05,COMPLETE
1215,153.24221801757812,2026-01-03 10:08:00.835130,2026-01-03 10:08:29.695837,0 days 00:00:28.860707,gelu,0.11286161868462918,32,0.07255291777702394,2,True,standard,3.962895580610353e-05,COMPLETE
1216,140.70901489257812,2026-01-03 10:08:29.704834,2026-01-03 10:08:56.557512,0 days 00:00:26.852678,relu,0.10072357902497643,31,0.08760694433201946,2,True,standard,7.483312250023255e-05,COMPLETE
1217,150.96011352539062,2026-01-03 10:08:56.564512,2026-01-03 10:09:23.371178,0 days 00:00:26.806666,relu,0.10673586416721839,30,0.035606934181540734,2,True,standard,5.7834691864998325e-05,COMPLETE
1218,143.86972045898438,2026-01-03 10:09:23.379178,2026-01-03 10:09:50.249336,0 days 00:00:26.870158,relu,0.1008381477228797,31,0.05484283129391544,2,True,standard,3.7195791592172845e-05,COMPLETE
1219,140.4261932373047,2026-01-03 10:09:50.257336,2026-01-03 10:10:17.134014,0 days 00:00:26.876678,relu,0.10057689952077695,32,0.07847228903171967,2,True,standard,4.056222121231559e-05,COMPLETE
1220,138.63735961914062,2026-01-03 10:10:17.143012,2026-01-03 10:10:43.909700,0 days 00:00:26.766688,relu,0.10035794597683545,30,0.0882778069006568,2,True,standard,4.436969015136359e-05,COMPLETE
1221,198.2006517198351,2026-01-03 10:10:43.917702,2026-01-03 10:11:10.104861,0 days 00:00:26.187159,relu,0.10001565811847161,28,0.0009948273705460994,2,False,standard,6.55971254635013e-05,COMPLETE
1222,164.15524291992188,2026-01-03 10:11:10.114864,2026-01-03 10:11:37.272552,0 days 00:00:27.157688,silu,0.10006445836013793,29,0.0885136811445591,2,True,standard,4.3484828626678936e-05,COMPLETE
1223,143.29966735839844,2026-01-03 10:11:37.280554,2026-01-03 10:12:04.099226,0 days 00:00:26.818672,relu,0.10036510469747194,29,0.08857977774262173,2,True,standard,5.282177274106639e-05,COMPLETE
1224,168.19039916992188,2026-01-03 10:12:04.107226,2026-01-03 10:12:30.485925,0 days 00:00:26.378699,relu,0.11216737168261595,11,0.08573587673533897,2,True,standard,4.42454731583966e-05,COMPLETE
