number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_hidden_size,params_lr,params_scale_target,params_scaler,params_scaler_post_pca,params_weight_decay,state
650,158.36007690429688,2026-01-02 18:15:32.579293,2026-01-02 18:15:40.626888,0 days 00:00:08.047595,relu,0.12447086258281524,60,0.06985334595920871,True,,none,7.438136323014639e-06,COMPLETE
651,159.55723571777344,2026-01-02 18:15:40.636887,2026-01-02 18:15:48.661987,0 days 00:00:08.025100,relu,0.1133070524283683,57,0.07875064174543508,True,,none,6.757946379336427e-06,COMPLETE
652,164.33428955078125,2026-01-02 18:15:48.670497,2026-01-02 18:15:56.762628,0 days 00:00:08.092131,silu,0.10786473152465688,53,0.08009768140713326,True,,none,5.39120876739245e-06,COMPLETE
653,161.00332641601562,2026-01-02 18:15:56.769628,2026-01-02 18:16:04.686187,0 days 00:00:07.916559,relu,0.11883094025219643,60,0.06194445094879705,True,,none,8.496472103423996e-06,COMPLETE
654,157.65640258789062,2026-01-02 18:16:04.693187,2026-01-02 18:16:12.673864,0 days 00:00:07.980677,relu,0.10034144503104185,55,0.0999727591051574,True,,none,7.871845580030604e-06,COMPLETE
655,156.8723602294922,2026-01-02 18:16:12.682862,2026-01-02 18:16:20.818640,0 days 00:00:08.135778,relu,0.1262352226220929,58,0.0715863375971664,True,,none,7.6274187563987965e-06,COMPLETE
656,194.77676391601562,2026-01-02 18:16:20.826640,2026-01-02 18:16:28.773245,0 days 00:00:07.946605,relu,0.14272903709828683,53,0.00026333459143650784,True,,none,5.750085159789851e-06,COMPLETE
657,171.4949951171875,2026-01-02 18:16:28.780755,2026-01-02 18:16:36.757891,0 days 00:00:07.977136,relu,0.15363352659032603,60,0.06879816151608459,True,,minmax,6.194595903440722e-06,COMPLETE
658,196.74380493164062,2026-01-02 18:16:36.765894,2026-01-02 18:16:44.233498,0 days 00:00:07.467604,relu,0.13151638444702193,4,0.047308261864502606,True,,none,6.9644841450795325e-06,COMPLETE
659,158.8869171142578,2026-01-02 18:16:44.242497,2026-01-02 18:16:52.260746,0 days 00:00:08.018249,relu,0.13884625265301404,61,0.08585001080331775,True,,none,7.88770600802794e-06,COMPLETE
660,158.84303283691406,2026-01-02 18:16:52.267749,2026-01-02 18:17:00.320982,0 days 00:00:08.053233,relu,0.12675354924362472,57,0.07719482869035904,True,,none,7.635957788950994e-06,COMPLETE
661,160.75772094726562,2026-01-02 18:17:00.329983,2026-01-02 18:17:08.282050,0 days 00:00:07.952067,relu,0.13201137402841143,53,0.07012495717032642,True,,none,4.7922151267146574e-06,COMPLETE
662,160.15554809570312,2026-01-02 18:17:08.290050,2026-01-02 18:17:16.912322,0 days 00:00:08.622272,gelu,0.12196576576535995,57,0.0877334241662852,True,,none,8.074046359389602e-06,COMPLETE
663,158.05667114257812,2026-01-02 18:17:16.922322,2026-01-02 18:17:24.869889,0 days 00:00:07.947567,relu,0.12355264887161341,64,0.08775266554823258,True,,none,8.612182637889744e-06,COMPLETE
664,159.2978973388672,2026-01-02 18:17:24.877891,2026-01-02 18:17:32.912510,0 days 00:00:08.034619,relu,0.1346263808535393,61,0.06233927541448674,True,,none,6.699226273256405e-06,COMPLETE
665,158.8824005126953,2026-01-02 18:17:32.922510,2026-01-02 18:17:40.982163,0 days 00:00:08.059653,relu,0.11389402747188175,55,0.07725872813196062,True,,none,9.302425177582215e-06,COMPLETE
666,198.17530646430123,2026-01-02 18:17:40.989672,2026-01-02 18:17:48.499182,0 days 00:00:07.509510,relu,0.11685985887976266,21,0.0009941320753933216,False,,none,5.979075317440719e-06,COMPLETE
667,157.77374267578125,2026-01-02 18:17:48.507182,2026-01-02 18:17:56.566709,0 days 00:00:08.059527,relu,0.12529999424830887,58,0.0868473015409215,True,,none,9.737856408832619e-06,COMPLETE
668,159.40963745117188,2026-01-02 18:17:56.574720,2026-01-02 18:18:04.577424,0 days 00:00:08.002704,relu,0.11398086839462288,52,0.09988473404587672,True,,none,8.11325500562069e-06,COMPLETE
669,160.60733032226562,2026-01-02 18:18:04.585422,2026-01-02 18:18:12.651129,0 days 00:00:08.065707,relu,0.10776039095174783,61,0.07078499203569949,True,,none,9.333938259299754e-06,COMPLETE
670,166.09469604492188,2026-01-02 18:18:12.685135,2026-01-02 18:18:21.189311,0 days 00:00:08.504176,mish,0.11947384399796515,55,0.054844303818872356,True,,none,6.952431513712269e-06,COMPLETE
671,188.5290985107422,2026-01-02 18:18:21.197821,2026-01-02 18:18:28.833857,0 days 00:00:07.636036,relu,0.10693123273248055,6,0.08842629459883414,True,,none,1.0632057871241644e-05,COMPLETE
672,157.21388244628906,2026-01-02 18:18:28.841860,2026-01-02 18:18:36.807518,0 days 00:00:07.965658,relu,0.12828562299320317,61,0.07747206232224842,True,,none,8.694135628608093e-06,COMPLETE
673,157.41590881347656,2026-01-02 18:18:36.816518,2026-01-02 18:18:44.840213,0 days 00:00:08.023695,relu,0.100034192428412,58,0.09938596966432738,True,,none,5.681091497271737e-06,COMPLETE
674,177.88119506835938,2026-01-02 18:18:44.848211,2026-01-02 18:18:52.810400,0 days 00:00:07.962189,relu,0.24874658898628507,64,0.015827511631910894,True,,none,1.0958992280121593e-05,COMPLETE
675,158.66964721679688,2026-01-02 18:18:52.818400,2026-01-02 18:19:00.878539,0 days 00:00:08.060139,relu,0.1167336744583956,53,0.08754278578589632,True,,none,7.579917976537361e-06,COMPLETE
676,168.57571411132812,2026-01-02 18:19:00.886545,2026-01-02 18:19:09.031204,0 days 00:00:08.144659,silu,0.10718583322495363,57,0.06446686708100968,True,,none,1.0021443648649401e-05,COMPLETE
677,194.02345275878906,2026-01-02 18:19:09.039204,2026-01-02 18:19:16.641773,0 days 00:00:07.602569,relu,0.1232500346250046,8,0.07799706630676985,True,,minmax,4.5551188186943266e-06,COMPLETE
678,158.75064086914062,2026-01-02 18:19:16.649773,2026-01-02 18:19:24.574414,0 days 00:00:07.924641,relu,0.1368896127510022,52,0.08666245816062007,True,,none,6.485506378878679e-06,COMPLETE
679,158.4443817138672,2026-01-02 18:19:24.583414,2026-01-02 18:19:32.548048,0 days 00:00:07.964634,relu,0.11288813993176335,61,0.07191603132027012,True,,none,9.20977156130862e-06,COMPLETE
680,157.57325744628906,2026-01-02 18:19:32.556046,2026-01-02 18:19:40.525237,0 days 00:00:07.969191,relu,0.10717915049838247,64,0.09014856058085347,True,,none,1.0643909197961867e-05,COMPLETE
681,158.45523071289062,2026-01-02 18:19:40.534238,2026-01-02 18:19:48.539382,0 days 00:00:08.005144,relu,0.14379259914097348,55,0.09923188535993809,True,,none,7.926255343369868e-06,COMPLETE
682,158.32235717773438,2026-01-02 18:19:48.548385,2026-01-02 18:19:56.610019,0 days 00:00:08.061634,relu,0.11799454696344801,58,0.08068306321938351,True,,none,8.626278600142246e-06,COMPLETE
683,159.7672119140625,2026-01-02 18:19:56.618020,2026-01-02 18:20:04.592611,0 days 00:00:07.974591,relu,0.12774714012642435,52,0.059975732189608034,True,,none,1.124615538392667e-05,COMPLETE
684,157.8666534423828,2026-01-02 18:20:04.599611,2026-01-02 18:20:12.624826,0 days 00:00:08.025215,relu,0.1007715142076757,60,0.09944302521661547,True,,none,5.088886064278154e-06,COMPLETE
685,197.51394999186198,2026-01-02 18:20:12.632827,2026-01-02 18:20:20.424956,0 days 00:00:07.792129,relu,0.11484462055029776,56,0.0009946423878067466,False,,none,1.1933400759285518e-05,COMPLETE
686,158.82522583007812,2026-01-02 18:20:20.432960,2026-01-02 18:20:28.418085,0 days 00:00:07.985125,relu,0.10722300243927303,64,0.07026402181028345,True,,none,9.657408989453094e-06,COMPLETE
687,159.3502197265625,2026-01-02 18:20:28.426085,2026-01-02 18:20:36.489202,0 days 00:00:08.063117,relu,0.12154505961971397,58,0.07937543695922675,True,,none,7.491116820437011e-06,COMPLETE
688,160.2135009765625,2026-01-02 18:20:36.498208,2026-01-02 18:20:45.006932,0 days 00:00:08.508724,gelu,0.1325289531090933,53,0.08538761677543484,True,,none,6.45994854978837e-06,COMPLETE
689,157.13803100585938,2026-01-02 18:20:45.015440,2026-01-02 18:20:53.030096,0 days 00:00:08.014656,relu,0.11283051816094955,60,0.06940345318786847,True,,none,1.0880650748165773e-05,COMPLETE
690,159.30178833007812,2026-01-02 18:20:53.038096,2026-01-02 18:21:01.017231,0 days 00:00:07.979135,relu,0.1269192204547332,53,0.05661559482313408,True,,none,8.24639741474487e-06,COMPLETE
691,161.72645568847656,2026-01-02 18:21:01.024231,2026-01-02 18:21:09.067366,0 days 00:00:08.043135,relu,0.1722884922918282,55,0.06637132347020977,True,,none,9.84119109432467e-06,COMPLETE
692,160.3721466064453,2026-01-02 18:21:09.075366,2026-01-02 18:21:17.276546,0 days 00:00:08.201180,relu,0.1500290833102825,58,0.09983369577207696,True,,none,1.0381764625960995e-05,COMPLETE
693,162.1656036376953,2026-01-02 18:21:17.285547,2026-01-02 18:21:25.333212,0 days 00:00:08.047665,relu,0.11473331229737144,51,0.05015099814312795,True,,none,7.2444386513172115e-06,COMPLETE
694,174.95330810546875,2026-01-02 18:21:25.342213,2026-01-02 18:21:33.901448,0 days 00:00:08.559235,mish,0.12050653072815215,55,0.029474881689871807,True,,none,8.827241622953454e-06,COMPLETE
695,168.8497314453125,2026-01-02 18:21:33.909453,2026-01-02 18:21:41.924050,0 days 00:00:08.014597,relu,0.10047097494966328,60,0.0703359068651913,True,,minmax,1.1862956850618056e-05,COMPLETE
696,176.5475616455078,2026-01-02 18:21:41.932050,2026-01-02 18:21:49.943199,0 days 00:00:08.011149,relu,0.11236734192900523,52,0.01163428987156076,True,,none,1.10146142181641e-05,COMPLETE
697,159.03781127929688,2026-01-02 18:21:49.951198,2026-01-02 18:21:57.852279,0 days 00:00:07.901081,relu,0.13405326840529944,56,0.08779121803203498,True,,none,5.495551587197079e-06,COMPLETE
698,156.53782653808594,2026-01-02 18:21:57.861280,2026-01-02 18:22:05.943421,0 days 00:00:08.082141,relu,0.1003798808875709,60,0.09971242336004393,True,,none,9.110126960299562e-06,COMPLETE
699,158.0177001953125,2026-01-02 18:22:05.951421,2026-01-02 18:22:13.942079,0 days 00:00:07.990658,relu,0.10086665048707878,51,0.08918114124701479,True,,none,6.495760948908617e-06,COMPLETE
700,164.93606567382812,2026-01-02 18:22:13.950078,2026-01-02 18:22:22.093232,0 days 00:00:08.143154,silu,0.10641987287710347,58,0.09927268333509628,True,,none,8.522866539030044e-06,COMPLETE
701,156.0780487060547,2026-01-02 18:22:22.100232,2026-01-02 18:22:30.160370,0 days 00:00:08.060138,relu,0.10029617741288983,55,0.08901890849201585,True,,none,7.128107644649869e-06,COMPLETE
702,158.1591796875,2026-01-02 18:22:30.168368,2026-01-02 18:22:38.099528,0 days 00:00:07.931160,relu,0.1008103677381676,54,0.08925045654132915,True,,none,6.305591047507046e-06,COMPLETE
703,168.14566040039062,2026-01-02 18:22:38.108525,2026-01-02 18:22:45.827728,0 days 00:00:07.719203,relu,0.10011185993551464,13,0.09926836959988103,True,,none,7.4100157153805835e-06,COMPLETE
704,157.5817413330078,2026-01-02 18:22:45.836240,2026-01-02 18:22:53.800867,0 days 00:00:07.964627,relu,0.1001489350346503,52,0.08925097279591152,True,,none,5.761387192772417e-06,COMPLETE
705,197.75195692274306,2026-01-02 18:22:53.808864,2026-01-02 18:23:01.688467,0 days 00:00:07.879603,relu,0.1000537493872837,55,0.000993558338612096,False,,none,7.096004124981597e-06,COMPLETE
706,158.53652954101562,2026-01-02 18:23:01.696468,2026-01-02 18:23:09.693149,0 days 00:00:07.996681,relu,0.10963456528798847,51,0.08718660571813946,True,,none,8.31522841271087e-06,COMPLETE
707,183.61639404296875,2026-01-02 18:23:09.702149,2026-01-02 18:23:17.385235,0 days 00:00:07.683086,relu,0.10783341571020147,18,0.007880956072657114,True,,none,9.251968401688866e-06,COMPLETE
708,158.75387573242188,2026-01-02 18:23:17.393235,2026-01-02 18:23:25.382415,0 days 00:00:07.989180,relu,0.10825366826033747,50,0.07758602463962182,True,,none,7.510837279925482e-06,COMPLETE
709,157.59365844726562,2026-01-02 18:23:25.389414,2026-01-02 18:23:33.448543,0 days 00:00:08.059129,relu,0.10738302933370833,55,0.09894801007016754,True,,none,6.305196837708679e-06,COMPLETE
710,157.9158935546875,2026-01-02 18:23:33.458543,2026-01-02 18:23:41.601169,0 days 00:00:08.142626,relu,0.100454006881344,57,0.08840918358806113,True,,none,7.940678710336935e-06,COMPLETE
711,193.01321411132812,2026-01-02 18:23:41.609168,2026-01-02 18:23:50.116440,0 days 00:00:08.507272,gelu,0.11371024409400725,50,0.00047721880356146917,True,,none,9.155890533464492e-06,COMPLETE
712,156.35079956054688,2026-01-02 18:23:50.125447,2026-01-02 18:23:58.162166,0 days 00:00:08.036719,relu,0.10012380242141959,54,0.09917062589998826,True,,none,5.048502811512436e-06,COMPLETE
713,188.66885375976562,2026-01-02 18:23:58.171166,2026-01-02 18:24:06.258341,0 days 00:00:08.087175,relu,0.10714320857359193,54,0.0007690158353944367,True,,none,4.202979386444041e-06,COMPLETE
714,158.9862060546875,2026-01-02 18:24:06.265341,2026-01-02 18:24:14.353506,0 days 00:00:08.088165,relu,0.10703901296536435,57,0.09956446287677032,True,,none,5.19136909106689e-06,COMPLETE
715,167.71273803710938,2026-01-02 18:24:14.362504,2026-01-02 18:24:22.368658,0 days 00:00:08.006154,relu,0.10042825080848843,53,0.07718060817073731,True,,minmax,5.826995706354709e-06,COMPLETE
716,158.74172973632812,2026-01-02 18:24:22.378659,2026-01-02 18:24:30.484849,0 days 00:00:08.106190,relu,0.11469924980038311,59,0.08022889402142191,True,,none,3.429399076377763e-06,COMPLETE
717,157.0042724609375,2026-01-02 18:24:30.494848,2026-01-02 18:24:38.497023,0 days 00:00:08.002175,relu,0.10003330316296205,55,0.08915908228085564,True,,none,5.154549283507092e-06,COMPLETE
718,157.28746032714844,2026-01-02 18:24:38.505025,2026-01-02 18:24:46.469704,0 days 00:00:07.964679,relu,0.11229366453927514,60,0.09986464064927887,True,,none,4.722233300088897e-06,COMPLETE
719,173.7459259033203,2026-01-02 18:24:46.476704,2026-01-02 18:24:55.002971,0 days 00:00:08.526267,mish,0.3686889306504567,57,0.07661175380663487,True,,none,5.519871829065053e-06,COMPLETE
720,157.6282196044922,2026-01-02 18:24:55.010971,2026-01-02 18:25:03.001056,0 days 00:00:07.990085,relu,0.10721417798331365,52,0.08712043880836187,True,,none,3.881310003830778e-06,COMPLETE
721,159.8134765625,2026-01-02 18:25:03.009056,2026-01-02 18:25:10.951767,0 days 00:00:07.942711,relu,0.11693599063599242,61,0.07839133358394834,True,,none,6.751955906455244e-06,COMPLETE
722,158.64254760742188,2026-01-02 18:25:10.960768,2026-01-02 18:25:19.081399,0 days 00:00:08.120631,relu,0.10013919167582858,55,0.09950400731802207,True,,none,4.749664692623899e-06,COMPLETE
723,158.35313415527344,2026-01-02 18:25:19.088401,2026-01-02 18:25:27.015483,0 days 00:00:07.927082,relu,0.11801591517289944,51,0.08785498544919762,True,,none,7.2462050546818235e-06,COMPLETE
724,197.58233391655818,2026-01-02 18:25:27.023482,2026-01-02 18:25:34.909150,0 days 00:00:07.885668,relu,0.10778024200760122,58,0.0009937660142650038,False,,none,4.341013443265541e-06,COMPLETE
725,165.83465576171875,2026-01-02 18:25:34.917663,2026-01-02 18:25:43.121890,0 days 00:00:08.204227,silu,0.11261038707861873,54,0.07018868138825342,True,,none,6.095036147701978e-06,COMPLETE
726,174.6494140625,2026-01-02 18:25:43.129890,2026-01-02 18:25:50.754012,0 days 00:00:07.624122,relu,0.12069720100336567,11,0.09976493485990592,True,,none,8.147576238415035e-06,COMPLETE
727,157.23391723632812,2026-01-02 18:25:50.762525,2026-01-02 18:25:58.797712,0 days 00:00:08.035187,relu,0.10682255584799549,61,0.07999456091172437,True,,none,9.540959222538342e-06,COMPLETE
728,158.82205200195312,2026-01-02 18:25:58.805711,2026-01-02 18:26:06.806853,0 days 00:00:08.001142,relu,0.11399160263522991,57,0.06405706112250811,True,,none,6.79099738628019e-06,COMPLETE
729,159.166259765625,2026-01-02 18:26:06.814851,2026-01-02 18:26:14.815014,0 days 00:00:08.000163,relu,0.10652279571406079,50,0.08839793455076479,True,,none,5.411324230820073e-06,COMPLETE
730,157.60079956054688,2026-01-02 18:26:14.822014,2026-01-02 18:26:22.825179,0 days 00:00:08.003165,relu,0.11857313350305261,61,0.07411507858993976,True,,none,8.327847953512357e-06,COMPLETE
731,169.4725799560547,2026-01-02 18:26:22.833179,2026-01-02 18:26:30.850884,0 days 00:00:08.017705,relu,0.43182838323523853,53,0.08728554339894928,True,,none,9.62344193829434e-06,COMPLETE
732,158.14651489257812,2026-01-02 18:26:30.858884,2026-01-02 18:26:38.872563,0 days 00:00:08.013679,relu,0.10661289594464428,58,0.07913394018717668,True,,none,7.184365012634395e-06,COMPLETE
733,159.8844451904297,2026-01-02 18:26:38.880566,2026-01-02 18:26:46.904200,0 days 00:00:08.023634,relu,0.12169806968527584,56,0.06231096670426216,True,,none,6.252233678485144e-06,COMPLETE
734,165.24497985839844,2026-01-02 18:26:46.912200,2026-01-02 18:26:54.864320,0 days 00:00:07.952120,relu,0.10082857346595307,61,0.09963694683022846,True,,minmax,8.852091255809911e-06,COMPLETE
735,158.3702850341797,2026-01-02 18:26:54.873832,2026-01-02 18:27:02.784467,0 days 00:00:07.910635,relu,0.11170612154911908,50,0.0725209351118637,True,,none,1.0537502524575247e-05,COMPLETE
736,160.91384887695312,2026-01-02 18:27:02.792470,2026-01-02 18:27:11.324673,0 days 00:00:08.532203,gelu,0.11334131283491232,53,0.08719647011221277,True,,none,8.075280116175896e-06,COMPLETE
737,156.90826416015625,2026-01-02 18:27:11.332670,2026-01-02 18:27:19.441322,0 days 00:00:08.108652,relu,0.10003348066230155,59,0.08894583236107953,True,,none,1.0282501031082358e-05,COMPLETE
738,157.13992309570312,2026-01-02 18:27:19.450323,2026-01-02 18:27:27.553428,0 days 00:00:08.103105,relu,0.10069304631234818,59,0.08822995444279007,True,,none,1.019652075164862e-05,COMPLETE
739,156.256103515625,2026-01-02 18:27:27.561431,2026-01-02 18:27:35.512072,0 days 00:00:07.950641,relu,0.10091286520621591,61,0.08948989630091753,True,,none,1.1644150479481353e-05,COMPLETE
740,155.79351806640625,2026-01-02 18:27:35.521075,2026-01-02 18:27:43.459725,0 days 00:00:07.938650,relu,0.10055983654769056,64,0.09968813256257748,True,,none,1.1924168114950946e-05,COMPLETE
741,156.96484375,2026-01-02 18:27:43.467725,2026-01-02 18:27:51.439899,0 days 00:00:07.972174,relu,0.1005940098595726,64,0.07057133135927877,True,,none,1.1506756792960906e-05,COMPLETE
742,157.33372497558594,2026-01-02 18:27:51.448899,2026-01-02 18:27:59.492109,0 days 00:00:08.043210,relu,0.10075488216767307,64,0.07951573732142447,True,,none,1.1283834892437664e-05,COMPLETE
743,157.1425018310547,2026-01-02 18:27:59.501109,2026-01-02 18:28:07.545714,0 days 00:00:08.044605,relu,0.10711548452282253,64,0.08800471792027333,True,,none,9.632255209760792e-06,COMPLETE
744,158.4822998046875,2026-01-02 18:28:07.554715,2026-01-02 18:28:15.540865,0 days 00:00:07.986150,relu,0.11284452065795425,61,0.06559142128780297,True,,none,1.2038333953040264e-05,COMPLETE
745,163.60816955566406,2026-01-02 18:28:15.548865,2026-01-02 18:28:24.180200,0 days 00:00:08.631335,mish,0.10645364075225622,61,0.07869671289884797,True,,none,1.0497432125372216e-05,COMPLETE
746,197.49057840983073,2026-01-02 18:28:24.188201,2026-01-02 18:28:32.026362,0 days 00:00:07.838161,relu,0.10032703236189477,60,0.0009943572077690335,False,,none,1.2150183927933536e-05,COMPLETE
747,157.1109161376953,2026-01-02 18:28:32.034363,2026-01-02 18:28:40.123014,0 days 00:00:08.088651,relu,0.11885138612982225,61,0.09951542751753895,True,,none,8.905404149845712e-06,COMPLETE
748,158.04054260253906,2026-01-02 18:28:40.133017,2026-01-02 18:28:48.271155,0 days 00:00:08.138138,relu,0.10746958639509628,58,0.09988042281225444,True,,none,9.957046761238226e-06,COMPLETE
749,158.42208862304688,2026-01-02 18:28:48.280156,2026-01-02 18:28:56.277833,0 days 00:00:07.997677,relu,0.10016751260033838,61,0.07232236206163739,True,,none,1.1248459486912448e-05,COMPLETE
750,156.6220245361328,2026-01-02 18:28:56.285340,2026-01-02 18:29:04.359957,0 days 00:00:08.074617,relu,0.10006936399167753,64,0.08766071055794918,True,,none,1.243763247157856e-05,COMPLETE
